"customer_name","total_sales","total_profit","profit_prcnt","region"
"Patricia Hirasaki",730,48,6.57534246575342465800,"South"
"Cynthia Delaney",729,44,6.03566529492455418400,"West"
"Craig Yedwab",729,-296,-40.60356652949245541800,"Central"
"Michael Nguyen",729,-60,-8.23045267489711934200,"South"
"Cynthia Voltz",728,72,9.89010989010989011000,"East"
"Henia Zydlo",724,-81,-11.18784530386740331500,"South"
"Stephanie Ulpright",722,288,39.88919667590027700800,"South"
"Debra Catini",722,92,12.74238227146814404400,"South"
"Parhena Norris",721,19,2.63522884882108183100,"South"
"Craig Yedwab",721,67,9.29264909847434119300,"West"
"Andy Reiter",720,250,34.72222222222222222200,"West"
"Cyma Kinney",719,-474,-65.92489568845618915200,"Central"
"Paul Gonzalez",718,193,26.88022284122562674100,"South"
"Justin Ritter",717,152,21.19944211994421199400,"South"
"Max Ludwig",717,133,18.54951185495118549500,"West"
"John Castell",714,33,4.62184873949579831900,"West"
"Guy Armstrong",714,-11,-1.54061624649859944000,"Central"
"Duane Noonan",711,169,23.76933895921237693400,"East"
"Henry MacAllister",710,112,15.77464788732394366200,"West"
"Ryan Akin",709,-437,-61.63610719322990126900,"South"
"Matt Abelman",708,116,16.38418079096045197700,"West"
"Alyssa Crouse",706,-14,-1.98300283286118980200,"West"
"Patrick O'Donnell",706,116,16.43059490084985835700,"East"
"Eugene Hildebrand",703,-53,-7.53911806543385490800,"Central"
"Steve Nguyen",703,211,30.01422475106685633000,"West"
"Cyra Reiten",702,-52,-7.40740740740740740700,"Central"
"Brendan Sweed",702,168,23.93162393162393162400,"South"
"Liz MacKendrick",701,-124,-17.68901569186875891600,"East"
"Chris McAfee",699,230,32.90414878397711015700,"East"
"Katrina Bavinger",698,209,29.94269340974212034400,"East"
"Toby Carlisle",698,-28,-4.01146131805157593100,"South"
"Kimberly Carter",698,65,9.31232091690544412600,"South"
"Vivek Sundaresam",698,-249,-35.67335243553008596000,"Central"
"Emily Phan",697,107,15.35150645624103299900,"West"
"Kunst Miller",697,61,8.75179340028694404600,"Central"
"Odella Nelson",696,-192,-27.58620689655172413800,"South"
"Stefanie Holloman",692,190,27.45664739884393063600,"South"
"Raymond Buch",692,153,22.10982658959537572300,"East"
"Katrina Edelman",692,235,33.95953757225433526000,"East"
"Vivek Gonzalez",691,150,21.70767004341534008700,"West"
"Peter McVee",691,69,9.98552821997105644000,"South"
"Edward Becker",688,60,8.72093023255813953500,"South"
"Roland Fjeld",685,252,36.78832116788321167900,"West"
"Roger Demir",684,47,6.87134502923976608200,"West"
"Frank Olsen",683,1,0.14641288433382137600,"East"
"Robert Marley",683,180,26.35431918008784773100,"South"
"Trudy Glocke",683,192,28.11127379209370424600,"West"
"Laurel Beltran",682,43,6.30498533724340176000,"South"
"Cyra Reiten",682,133,19.50146627565982404700,"East"
"Ross DeVincentis",681,168,24.66960352422907489000,"Central"
"George Ashbrook",680,54,7.94117647058823529400,"Central"
"Vicky Freymann",679,-153,-22.53313696612665684800,"Central"
"Maribeth Schnelling",679,-341,-50.22091310751104565500,"Central"
"Shahid Shariari",677,-722,-106.6469719350073900,"Central"
"Victoria Brennan",675,181,26.81481481481481481500,"South"
"Michelle Lonsdale",675,125,18.51851851851851851900,"West"
"Dorris liebe",674,150,22.25519287833827893200,"East"
"Max Ludwig",674,87,12.90801186943620178000,"East"
"Richard Eichhorn",674,149,22.10682492581602373900,"Central"
"Michael Stewart",674,-17,-2.52225519287833827900,"East"
"Natalie DeCherney",673,130,19.31649331352154531900,"South"
"Philisse Overcash",673,179,26.59732540861812778600,"East"
"Randy Bradley",670,-90,-13.43283582089552238800,"East"
"Becky Castell",670,137,20.44776119402985074600,"East"
"Stewart Visinsky",669,198,29.59641255605381165900,"South"
"Sean Christensen",669,220,32.88490284005979073200,"Central"
"Julia Barnett",666,107,16.06606606606606606600,"West"
"Evan Henry",665,181,27.21804511278195488700,"East"
"Steven Ward",664,48,7.22891566265060241000,"East"
"Fred McMath",664,8,1.20481927710843373500,"West"
"Dianna Vittorini",664,10,1.50602409638554216900,"Central"
"Laura Armstrong",662,69,10.42296072507552870100,"South"
"Xylona Preis",659,298,45.22003034901365705600,"West"
"Pete Armstrong",659,204,30.95599393019726858900,"Central"
"Erica Bern",659,50,7.58725341426403641900,"West"
"Raymond Messe",658,203,30.85106382978723404300,"East"
"Justin Ritter",656,297,45.27439024390243902400,"Central"
"Jeremy Farry",656,-72,-10.97560975609756097600,"West"
"Tim Brockman",656,314,47.86585365853658536600,"East"
"Emily Burns",655,80,12.21374045801526717600,"East"
"Andy Gerbode",654,-81,-12.38532110091743119300,"East"
"Jill Fjeld",651,103,15.82181259600614439300,"Central"
"Sonia Cooley",650,28,4.30769230769230769200,"Central"
"Dave Kipp",649,-1,-0.15408320493066255800,"East"
"Pamela Stobb",648,-101,-15.58641975308641975300,"Central"
"Michael Chen",647,238,36.78516228748068006200,"South"
"Liz MacKendrick",646,79,12.22910216718266253900,"South"
"Helen Andreada",646,78,12.07430340557275541800,"South"
"Darren Koutras",646,-8,-1.23839009287925696600,"Central"
"Frank Carlisle",646,213,32.97213622291021671800,"West"
"Karen Ferguson",640,103,16.09375000000000000000,"Central"
"Sandra Flanagan",639,208,32.55086071987480438200,"East"
"Becky Martin",639,128,20.03129890453834115800,"West"
"Dorothy Badders",637,179,28.10047095761381475700,"East"
"Nick Radford",636,-320,-50.31446540880503144700,"Central"
"Liz Thompson",634,15,2.36593059936908517400,"Central"
"Victoria Pisteka",634,79,12.46056782334384858000,"Central"
"Ryan Akin",631,59,9.35023771790808240900,"West"
"Denise Monton",631,-186,-29.47702060221870047500,"East"
"Ken Brennan",630,164,26.03174603174603174600,"East"
"Thomas Thornton",630,30,4.76190476190476190500,"Central"
"Joni Blumstein",629,-366,-58.18759936406995230500,"East"
"Irene Maddox",628,165,26.27388535031847133800,"East"
"David Wiener",627,-54,-8.61244019138755980900,"West"
"Logan Haushalter",625,34,5.44000000000000000000,"Central"
"Russell D'Ascenzo",624,39,6.25000000000000000000,"West"
"Daniel Raglin",622,-416,-66.88102893890675241200,"Central"
"Katharine Harms",622,8,1.28617363344051446900,"Central"
"Sanjit Engle",621,-309,-49.75845410628019323700,"Central"
"Maria Bertelson",621,100,16.10305958132045088600,"East"
"Craig Carreira",620,11,1.77419354838709677400,"South"
"Jason Gross",620,-65,-10.48387096774193548400,"Central"
"Astrea Jones",618,58,9.38511326860841423900,"East"
"Bruce Stewart",618,-56,-9.06148867313915857600,"West"
"Philip Fox",618,-408,-66.01941747572815534000,"Central"
"Peter Bühler",617,205,33.22528363047001620700,"Central"
"Noel Staavos",615,-168,-27.31707317073170731700,"Central"
"John Stevenson",612,84,13.72549019607843137300,"Central"
"Steve Nguyen",612,269,43.95424836601307189500,"South"
"Tracy Collins",612,189,30.88235294117647058800,"West"
"Becky Martin",612,91,14.86928104575163398700,"East"
"Jennifer Jackson",611,170,27.82324058919803600700,"East"
"Alice McCarthy",611,237,38.78887070376432078600,"West"
"Stefania Perrino",610,63,10.32786885245901639300,"Central"
"Liz Carlisle",609,-131,-21.51067323481116584600,"East"
"Matt Collins",609,138,22.66009852216748768500,"West"
"Olvera Toch",609,174,28.57142857142857142900,"South"
"Ralph Ritter",608,-77,-12.66447368421052631600,"Central"
"Luke Schmidt",605,145,23.96694214876033057900,"South"
"Jim Radford",604,-785,-129.9668874172185400,"West"
"Tiffany House",602,25,4.15282392026578073100,"Central"
"Alan Dominguez",601,-9,-1.49750415973377703800,"Central"
"Deirdre Greer",601,-20,-3.32778702163061564100,"West"
"Allen Armold",598,127,21.23745819397993311000,"South"
"Dianna Wilson",598,163,27.25752508361204013400,"South"
"Harold Engle",598,187,31.27090301003344481600,"East"
"Joni Wasserman",598,99,16.55518394648829431400,"South"
"Emily Ducich",596,210,35.23489932885906040300,"West"
"Michael Nguyen",595,31,5.21008403361344537800,"Central"
"Nora Paige",595,84,14.11764705882352941200,"West"
"Anna Gayman",595,123,20.67226890756302521000,"South"
"Mark Van Huff",594,-24,-4.04040404040404040400,"West"
"Maria Zettner",594,85,14.30976430976430976400,"West"
"Julie Prescott",593,170,28.66779089376053962900,"South"
"Shahid Collister",591,-87,-14.72081218274111675100,"Central"
"Liz Carlisle",590,13,2.20338983050847457600,"West"
"Erica Hernandez",588,-285,-48.46938775510204081600,"South"
"Cindy Chapman",588,-47,-7.99319727891156462600,"Central"
"Maria Bertelson",586,134,22.86689419795221843000,"West"
"Gary McGarr",584,30,5.13698630136986301400,"East"
"Eric Barreto",583,-47,-8.06174957118353344800,"Central"
"Julie Prescott",583,-1,-0.17152658662092624400,"East"
"Brian DeCherney",582,78,13.40206185567010309300,"Central"
"Brosina Hoffman",581,131,22.54733218588640275400,"South"
"Pamela Stobb",581,69,11.87607573149741824400,"West"
"Laurel Workman",581,68,11.70395869191049913900,"South"
"Mathew Reese",579,151,26.07944732297063903300,"East"
"Ralph Arnett",579,98,16.92573402417962003500,"East"
"Sam Craven",578,43,7.43944636678200692000,"East"
"Aaron Bergman",577,114,19.75736568457538994800,"Central"
"Tom Prescott",577,-528,-91.50779896013864818000,"Central"
"Fred McMath",577,-11,-1.90641247833622183700,"South"
"Marc Crier",576,172,29.86111111111111111100,"South"
"Victoria Brennan",574,113,19.68641114982578397200,"Central"
"Jesus Ocampo",571,114,19.96497373029772329200,"East"
"Denny Ordway",570,27,4.73684210526315789500,"East"
"Catherine Glotzbach",568,45,7.92253521126760563400,"East"
"Steve Chapman",566,63,11.13074204946996466400,"South"
"Tracy Hopkins",565,143,25.30973451327433628300,"Central"
"Corey-Lock",564,44,7.80141843971631205700,"West"
"Parhena Norris",564,113,20.03546099290780141800,"Central"
"Nathan Mautz",564,171,30.31914893617021276600,"West"
"Dana Kaydos",564,57,10.10638297872340425500,"South"
"Dan Campbell",563,-81,-14.38721136767317939600,"Central"
"Amy Hunt",563,141,25.04440497335701598600,"East"
"Katrina Willman",563,119,21.13676731793960923600,"East"
"Shaun Chance",563,22,3.90763765541740675000,"East"
"Bill Donatelli",563,17,3.01953818827708703400,"East"
"Cindy Schnelling",562,-256,-45.55160142348754448400,"South"
"Matt Collins",561,72,12.83422459893048128300,"East"
"Stephanie Phelps",561,209,37.25490196078431372500,"West"
"Tanja Norvell",560,168,30.00000000000000000000,"East"
"Andy Gerbode",560,-121,-21.60714285714285714300,"Central"
"Maurice Satty",560,-61,-10.89285714285714285700,"Central"
"Tony Molinari",559,140,25.04472271914132379200,"East"
"Barry Französisch",557,65,11.66965888689407540400,"West"
"Mick Crebagga",557,96,17.23518850987432675000,"West"
"Thomas Thornton",557,172,30.87971274685816876100,"West"
"Craig Yedwab",554,99,17.87003610108303249100,"South"
"Jim Radford",553,0,0E-20,"East"
"Jim Sink",552,36,6.52173913043478260900,"South"
"Maureen Fritzler",552,-460,-83.33333333333333333300,"West"
"Sean Wendt",552,146,26.44927536231884058000,"Central"
"Christine Abelman",551,117,21.23411978221415608000,"East"
"Janet Molinari",551,137,24.86388384754990925600,"Central"
"Patrick O'Donnell",551,165,29.94555353901996370200,"Central"
"Mick Crebagga",551,-62,-11.25226860254083484600,"East"
"Charles Sheldon",551,2,0.36297640653357531800,"West"
"Liz Preis",549,35,6.37522768670309653900,"East"
"Lisa Ryan",548,-387,-70.62043795620437956200,"Central"
"Craig Carroll",547,172,31.44424131627056672800,"Central"
"Maribeth Yedwab",547,175,31.99268738574040219400,"East"
"Tom Stivers",546,-243,-44.50549450549450549500,"East"
"Brendan Murry",545,142,26.05504587155963302800,"East"
"Pierre Wener",541,-116,-21.44177449168207024000,"West"
"Julia Barnett",540,-73,-13.51851851851851851900,"East"
"Corey-Lock",539,141,26.15955473098330241200,"Central"
"John Castell",538,-20,-3.71747211895910780700,"East"
"Shahid Collister",538,153,28.43866171003717472100,"East"
"Kelly Lampkin",538,-27,-5.01858736059479553900,"East"
"Maris LaWare",534,152,28.46441947565543071200,"Central"
"Darren Powers",533,86,16.13508442776735459700,"Central"
"Raymond Messe",532,109,20.48872180451127819500,"South"
"Lindsay Castell",532,20,3.75939849624060150400,"South"
"Becky Pak",531,194,36.53483992467043314500,"East"
"Carlos Meador",530,-58,-10.94339622641509434000,"South"
"Nona Balk",530,90,16.98113207547169811300,"Central"
"Charles McCrossin",527,-67,-12.71347248576850094900,"East"
"Sean Miller",526,32,6.08365019011406844100,"Central"
"Denny Blanton",526,32,6.08365019011406844100,"Central"
"Shirley Schmidt",526,173,32.88973384030418251000,"South"
"Todd Boyes",525,167,31.80952380952380952400,"South"
"Bill Overfelt",524,65,12.40458015267175572500,"West"
"Xylona Preis",524,58,11.06870229007633587800,"South"
"Mike Vittorini",523,146,27.91586998087954110900,"West"
"Charlotte Melton",522,13,2.49042145593869731800,"West"
"Tamara Chand",522,196,37.54789272030651341000,"South"
"Max Ludwig",521,128,24.56813819577735124800,"Central"
"Brian Moss",520,52,10.00000000000000000000,"West"
"Eudokia Martin",520,160,30.76923076923076923100,"South"
"Paul Gonzalez",518,136,26.25482625482625482600,"West"
"Doug O'Connell",517,75,14.50676982591876208900,"East"
"Anne Pryor",514,69,13.42412451361867704300,"East"
"Giulietta Weimer",514,-34,-6.61478599221789883300,"Central"
"Sanjit Engle",514,160,31.12840466926070038900,"East"
"Gary Zandusky",513,54,10.52631578947368421100,"Central"
"Ben Wallace",512,98,19.14062500000000000000,"East"
"Brian Derr",512,113,22.07031250000000000000,"East"
"Matthew Clasen",512,27,5.27343750000000000000,"West"
"Karl Braun",511,70,13.69863013698630137000,"West"
"Jeremy Lonsdale",510,51,10.00000000000000000000,"East"
"Eleni McCrary",510,4,0.78431372549019607800,"East"
"Julie Prescott",510,134,26.27450980392156862700,"West"
"Nat Gilpin",509,219,43.02554027504911591400,"Central"
"Beth Paige",509,-110,-21.61100196463654224000,"Central"
"Denise Leinenbach",509,198,38.89980353634577603100,"Central"
"Jason Gross",509,-22,-4.32220039292730844800,"West"
"Katrina Edelman",508,170,33.46456692913385826800,"West"
"Beth Paige",507,-190,-37.47534516765285996100,"East"
"Eugene Hildebrand",506,-19,-3.75494071146245059300,"West"
"Arianne Irving",505,81,16.03960396039603960400,"South"
"Cari Schnelling",505,99,19.60396039603960396000,"South"
"Bill Overfelt",503,-165,-32.80318091451292246500,"East"
"Mitch Webber",503,137,27.23658051689860835000,"Central"
"Yana Sorensen",502,106,21.11553784860557768900,"South"
"Don Jones",501,189,37.72455089820359281400,"South"
"Paul Gonzalez",501,66,13.17365269461077844300,"East"
"Tracy Blumstein",500,145,29.00000000000000000000,"West"
"Maurice Satty",499,244,48.89779559118236472900,"South"
"Duane Huffman",498,87,17.46987951807228915700,"South"
"Michelle Tran",497,-24,-4.82897384305835010100,"Central"
"Arthur Gainer",497,33,6.63983903420523138800,"South"
"Jesus Ocampo",497,53,10.66398390342052313900,"West"
"Brian DeCherney",497,35,7.04225352112676056300,"West"
"Peter Fuller",497,-42,-8.45070422535211267600,"West"
"Robert Dilbeck",495,-74,-14.94949494949494949500,"West"
"Christine Abelman",495,129,26.06060606060606060600,"West"
"Jim Kriz",494,151,30.56680161943319838100,"East"
"Hunter Lopez",492,139,28.25203252032520325200,"Central"
"Bill Eplett",491,169,34.41955193482688391000,"East"
"Daniel Raglin",490,212,43.26530612244897959200,"South"
"Art Foster",490,-264,-53.87755102040816326500,"East"
"Grace Kelly",490,59,12.04081632653061224500,"Central"
"Andy Yotov",488,103,21.10655737704918032800,"West"
"Russell Applegate",487,115,23.61396303901437371700,"South"
"Rachel Payne",487,151,31.00616016427104722800,"West"
"Sheri Gordon",486,134,27.57201646090534979400,"South"
"Rob Lucas",485,89,18.35051546391752577300,"West"
"Lisa Ryan",484,127,26.23966942148760330600,"West"
"Julia Dunbar",484,104,21.48760330578512396700,"Central"
"Angele Hood",483,54,11.18012422360248447200,"West"
"Stewart Carmichael",483,188,38.92339544513457556900,"West"
"Frank Preis",482,96,19.91701244813278008300,"West"
"Rob Dowd",481,164,34.09563409563409563400,"Central"
"Roy Phan",481,107,22.24532224532224532200,"West"
"Jim Sink",478,-108,-22.59414225941422594100,"East"
"Joseph Airdo",478,114,23.84937238493723849400,"Central"
"Duane Noonan",477,138,28.93081761006289308200,"Central"
"William Brown",477,-42,-8.80503144654088050300,"East"
"Rob Williams",477,154,32.28511530398322851200,"Central"
"Kristina Nunn",476,30,6.30252100840336134500,"South"
"Dennis Pardue",471,-222,-47.13375796178343949000,"Central"
"Odella Nelson",471,170,36.09341825902335456500,"East"
"John Castell",470,47,10.00000000000000000000,"Central"
"Sarah Brown",470,27,5.74468085106382978700,"East"
"Maurice Satty",470,56,11.91489361702127659600,"East"
"Deborah Brumfield",468,-102,-21.79487179487179487200,"Central"
"Rachel Payne",468,-92,-19.65811965811965812000,"Central"
"Sean Wendt",467,-51,-10.92077087794432548200,"East"
"Yana Sorensen",465,121,26.02150537634408602200,"East"
"Emily Burns",465,-76,-16.34408602150537634400,"South"
"Mark Van Huff",464,152,32.75862068965517241400,"East"
"Dean percer",464,95,20.47413793103448275900,"West"
"Joni Wasserman",463,-171,-36.93304535637149028100,"East"
"Adam Hart",463,100,21.59827213822894168500,"West"
"Jessica Myrick",460,13,2.82608695652173913000,"West"
"Denny Ordway",459,-158,-34.42265795206971677600,"South"
"Sam Zeldin",459,-26,-5.66448801742919390000,"East"
"Duane Huffman",459,15,3.26797385620915032700,"West"
"Troy Blackwell",458,-205,-44.75982532751091703100,"East"
"Matthew Grinstein",457,-78,-17.06783369803063457300,"East"
"Jim Mitchum",456,66,14.47368421052631578900,"East"
"Eudokia Martin",456,63,13.81578947368421052600,"West"
"Nona Balk",453,-149,-32.89183222958057395100,"South"
"Dave Poirier",453,53,11.69977924944812362000,"West"
"Lena Hernandez",451,74,16.40798226164079822600,"East"
"Heather Kirkland",450,117,26.00000000000000000000,"East"
"George Ashbrook",450,83,18.44444444444444444400,"East"
"Craig Leslie",450,157,34.88888888888888888900,"East"
"Corinna Mitchell",449,-44,-9.79955456570155902000,"Central"
"Lena Cacioppo",449,-500,-111.3585746102449900,"Central"
"Cindy Stewart",448,196,43.75000000000000000000,"South"
"David Wiener",448,-34,-7.58928571428571428600,"Central"
"Kimberly Carter",447,93,20.80536912751677852300,"West"
"Denise Monton",445,129,28.98876404494382022500,"Central"
"Laurel Elliston",445,44,9.88764044943820224700,"West"
"Craig Reiter",444,2,0.45045045045045045000,"Central"
"Robert Waldorf",442,133,30.09049773755656108600,"West"
"Roy Französisch",441,139,31.51927437641723356000,"West"
"Doug Bickford",441,-63,-14.28571428571428571400,"South"
"Harry Marie",441,153,34.69387755102040816300,"West"
"Bobby Trafton",441,-12,-2.72108843537414966000,"East"
"Chloris Kastensmidt",440,-28,-6.36363636363636363600,"Central"
"Nick Zandusky",440,4,0.90909090909090909100,"East"
"Brendan Sweed",439,26,5.92255125284738041000,"East"
"Jim Epp",438,159,36.30136986301369863000,"Central"
"Nick Radford",437,161,36.84210526315789473700,"East"
"Dean Braden",437,57,13.04347826086956521700,"Central"
"Giulietta Weimer",436,45,10.32110091743119266100,"South"
"Roger Demir",435,98,22.52873563218390804600,"East"
"Julie Creighton",435,59,13.56321839080459770100,"West"
"David Kendrick",434,79,18.20276497695852534600,"Central"
"Tanja Norvell",432,-76,-17.59259259259259259300,"South"
"Herbert Flentye",431,68,15.77726218097447795800,"East"
"Cyma Kinney",431,137,31.78654292343387471000,"East"
"Sung Shariari",430,3,0.69767441860465116300,"East"
"Bryan Davis",429,73,17.01631701631701631700,"East"
"Scot Wooten",429,-16,-3.72960372960372960400,"South"
"Rob Beeghly",428,44,10.28037383177570093500,"Central"
"Fred Hopkins",427,-173,-40.51522248243559719000,"South"
"Naresj Patel",426,99,23.23943661971830985900,"South"
"Craig Carroll",423,86,20.33096926713947990500,"South"
"Ed Jacobs",423,16,3.78250591016548463400,"East"
"Sean Christensen",423,-29,-6.85579196217494089800,"East"
"Roy Collins",422,39,9.24170616113744075800,"West"
"Nicole Hansen",422,124,29.38388625592417061600,"West"
"Sample Company A",421,27,6.41330166270783848000,"South"
"Kalyca Meade",420,110,26.19047619047619047600,"West"
"Frank Merwin",420,122,29.04761904761904761900,"West"
"Kelly Andreada",419,-33,-7.87589498806682577600,"West"
"Janet Martin",418,5,1.19617224880382775100,"West"
"Michael Granlund",416,135,32.45192307692307692300,"East"
"Brad Thomas",415,126,30.36144578313253012000,"East"
"Lynn Smith",415,140,33.73493975903614457800,"East"
"Neola Schneider",414,92,22.22222222222222222200,"West"
"Robert Marley",414,124,29.95169082125603864700,"East"
"Christine Sundaresam",414,45,10.86956521739130434800,"West"
"Christina DeMoss",410,114,27.80487804878048780500,"West"
"Jim Mitchum",409,51,12.46943765281173594100,"West"
"Shahid Hopkins",409,110,26.89486552567237163800,"West"
"Cassandra Brandow",409,180,44.00977995110024449900,"East"
"Pierre Wener",408,-6,-1.47058823529411764700,"Central"
"Damala Kotsonis",407,121,29.72972972972972973000,"South"
"Benjamin Venier",405,111,27.40740740740740740700,"East"
"Shirley Daniels",405,35,8.64197530864197530900,"East"
"Ann Steele",405,59,14.56790123456790123500,"West"
"Annie Zypern",404,75,18.56435643564356435600,"East"
"Beth Fritzler",403,38,9.42928039702233250600,"South"
"Christina Anderson",402,119,29.60199004975124378100,"East"
"Katherine Nockton",402,-35,-8.70646766169154228900,"West"
"Cindy Schnelling",402,-53,-13.18407960199004975100,"East"
"Lindsay Shagiari",402,57,14.17910447761194029900,"West"
"Sample Company A",401,60,14.96259351620947630900,"Central"
"Patrick Gardner",401,-543,-135.4114713216957600,"Central"
"Annie Thurman",400,25,6.25000000000000000000,"Central"
"Skye Norling",400,164,41.00000000000000000000,"East"
"Darrin Sayre",400,51,12.75000000000000000000,"East"
"Roy Französisch",400,137,34.25000000000000000000,"South"
"Jennifer Braxton",398,12,3.01507537688442211100,"West"
"Linda Southworth",396,-360,-90.90909090909090909100,"Central"
"Jonathan Howell",395,49,12.40506329113924050600,"West"
"Helen Andreada",394,-124,-31.47208121827411167500,"Central"
"Denny Joy",393,43,10.94147582697201017800,"South"
"Cynthia Arntzen",393,-204,-51.90839694656488549600,"West"
"Erica Hackney",392,83,21.17346938775510204100,"East"
"Mark Hamilton",389,20,5.14138817480719794300,"East"
"Michelle Arnett",389,34,8.74035989717223650400,"South"
"Beth Fritzler",388,-12,-3.09278350515463917500,"West"
"Muhammed Yedwab",387,5,1.29198966408268733900,"West"
"Anne McFarland",384,48,12.50000000000000000000,"Central"
"Darren Powers",384,188,48.95833333333333333300,"West"
"Bradley Talbott",381,52,13.64829396325459317600,"East"
"Speros Goranitis",379,33,8.70712401055408971000,"Central"
"Janet Martin",378,24,6.34920634920634920600,"South"
"Alan Shonely",377,34,9.01856763925729443000,"South"
"Christine Abelman",377,3,0.79575596816976127300,"Central"
"Sung Shariari",377,-91,-24.13793103448275862100,"South"
"Guy Armstrong",377,46,12.20159151193633952300,"West"
"Meg O'Connel",376,-108,-28.72340425531914893600,"Central"
"Joseph Holt",376,69,18.35106382978723404300,"Central"
"Juliana Krohn",375,-387,-103.2000000000000000,"West"
"Barry Blumstein",374,-8,-2.13903743315508021400,"Central"
"Rick Reed",374,100,26.73796791443850267400,"Central"
"Sarah Jordon",374,6,1.60427807486631016000,"West"
"Ann Steele",373,57,15.28150134048257372700,"Central"
"Art Foster",372,101,27.15053763440860215100,"South"
"Sonia Sunley",372,115,30.91397849462365591400,"West"
"Shahid Hopkins",371,106,28.57142857142857142900,"East"
"Jamie Kunitz",371,31,8.35579514824797843700,"East"
"Ivan Gibson",370,144,38.91891891891891891900,"East"
"Sean O'Donnell",370,140,37.83783783783783783800,"West"
"Beth Paige",370,2,0.54054054054054054100,"South"
"Bradley Drucker",369,-27,-7.31707317073170731700,"West"
"Liz Preis",366,44,12.02185792349726776000,"West"
"Harry Greene",366,1,0.27322404371584699500,"East"
"David Kendrick",364,172,47.25274725274725274700,"East"
"Mary Zewe",363,19,5.23415977961432506900,"East"
"Jill Stevenson",362,-205,-56.62983425414364640900,"East"
"Jamie Frazer",362,37,10.22099447513812154700,"South"
"Patrick Gardner",362,34,9.39226519337016574600,"South"
"Muhammed MacIntyre",361,81,22.43767313019390581700,"Central"
"Mark Van Huff",360,79,21.94444444444444444400,"South"
"Michael Chen",358,2,0.55865921787709497200,"Central"
"Jamie Frazer",358,89,24.86033519553072625700,"West"
"Alex Grayson",357,87,24.36974789915966386600,"Central"
"Christina Anderson",357,8,2.24089635854341736700,"South"
"Clay Ludtke",355,18,5.07042253521126760600,"South"
"Sarah Bern",355,18,5.07042253521126760600,"West"
"Helen Wasserman",355,99,27.88732394366197183100,"East"
"Adam Hart",355,-21,-5.91549295774647887300,"South"
"Vivek Grady",354,-73,-20.62146892655367231600,"Central"
"Barry Blumstein",353,19,5.38243626062322946200,"West"
"Evan Bailliet",353,119,33.71104815864022662900,"Central"
"Doug O'Connell",353,113,32.01133144475920679900,"West"
"Michael Granlund",352,43,12.21590909090909090900,"West"
"Hunter Glantz",350,72,20.57142857142857142900,"East"
"Harry Greene",349,124,35.53008595988538681900,"Central"
"Anthony Rawles",348,-25,-7.18390804597701149400,"Central"
"Paul MacIntyre",348,-1,-0.28735632183908046000,"Central"
"Cathy Armstrong",348,17,4.88505747126436781600,"Central"
"Russell D'Ascenzo",347,-3,-0.86455331412103746400,"Central"
"Elizabeth Moffitt",345,155,44.92753623188405797100,"East"
"John Murray",345,-50,-14.49275362318840579700,"Central"
"Art Ferguson",345,-97,-28.11594202898550724600,"Central"
"Joy Bell-",345,-6,-1.73913043478260869600,"Central"
"Bill Shonely",345,10,2.89855072463768115900,"South"
"Quincy Jones",343,163,47.52186588921282798800,"South"
"Bart Watters",343,129,37.60932944606413994200,"East"
"Rick Reed",343,33,9.62099125364431486900,"South"
"Elizabeth Moffitt",343,143,41.69096209912536443100,"West"
"Edward Becker",342,-427,-124.8538011695906400,"Central"
"Barry Weirich",340,-70,-20.58823529411764705900,"East"
"Benjamin Venier",340,106,31.17647058823529411800,"Central"
"Becky Castell",340,-10,-2.94117647058823529400,"Central"
"Max Jones",339,56,16.51917404129793510300,"East"
"Christina Anderson",339,-111,-32.74336283185840708000,"Central"
"Randy Bradley",338,-74,-21.89349112426035503000,"Central"
"Lynn Smith",337,106,31.45400593471810089000,"Central"
"Joe Kamberova",337,42,12.46290801186943620200,"West"
"Mark Cousins",336,57,16.96428571428571428600,"West"
"Meg Tillman",335,75,22.38805970149253731300,"East"
"Sanjit Jacobs",335,66,19.70149253731343283600,"West"
"George Bell",335,48,14.32835820895522388100,"South"
"Stephanie Phelps",334,62,18.56287425149700598800,"Central"
"Quincy Jones",334,84,25.14970059880239521000,"Central"
"Corey Roper",334,105,31.43712574850299401200,"East"
"Adam Bellavance",334,107,32.03592814371257485000,"South"
"Trudy Brown",331,-8,-2.41691842900302114800,"West"
"Zuschuss Donatelli",331,147,44.41087613293051359500,"Central"
"Aaron Hawkins",331,146,44.10876132930513595200,"East"
"Barbara Fisher",329,157,47.72036474164133738600,"Central"
"Giulietta Weimer",329,50,15.19756838905775076000,"West"
"Roy Collins",328,29,8.84146341463414634100,"Central"
"Barry Franz",328,-388,-118.2926829268292700,"Central"
"Ryan Crowe",328,-166,-50.60975609756097561000,"West"
"Tony Molinari",326,150,46.01226993865030674800,"Central"
"Karen Daniels",326,130,39.87730061349693251500,"West"
"George Bell",325,68,20.92307692307692307700,"West"
"Dan Campbell",325,-238,-73.23076923076923076900,"East"
"Kristina Nunn",324,156,48.14814814814814814800,"East"
"Jennifer Braxton",324,-101,-31.17283950617283950600,"South"
"Jennifer Braxton",323,-52,-16.09907120743034055700,"Central"
"Tim Taslimi",323,61,18.88544891640866873100,"West"
"Cynthia Voltz",322,77,23.91304347826086956500,"West"
